KEYID,PKTYPE,PKTYPE1,PKID,ZONE,PKROAD,x_cen_84,y_cen_84
587919,02,機車,,07,漢口街二段,121.504017029,25.046394608
587922,02,機車,,07,康定路,121.503204324,25.045936838
587923,02,機車,,07,康定路,121.502836254,25.044173554
587925,02,機車,,07,康定路,121.502661674,25.043956349
587926,02,機車,,07,康定路,121.502659691,25.043949076
587935,10,時段性禁停汽車,14,07,成都路,121.503419691,25.043310219
587936,01,小型車,23,07,西園路一段282巷,121.498844479,25.033742383
587937,01,小型車,33,07,內江街,121.500937345,25.041840555
587938,02,機車,,07,廣州街,121.500742951,25.036686303
587939,07,貨車裝卸專用,200,07,內江街,121.501204039,25.041728613
587940,02,機車,,07,內江街,121.501412982,25.041713624
587941,02,機車,,07,內江街,121.501403097,25.041714265
587943,02,機車,,07,西園路一段,121.499901847,25.040808462
587944,02,機車,,07,西園路一段,121.499904132,25.040817247
587945,02,機車,,07,西園路一段,121.499906416,25.040826032
587946,02,機車,,07,西園路一段,121.500009643,25.040900876
587947,02,機車,,07,西園路一段,121.500011927,25.040909661
587949,02,機車,,07,西園路一段,121.500007394,25.040892809
587951,02,機車,,07,西昌街,121.500819197,25.041147936
587952,02,機車,,07,西昌街,121.500814441,25.041130408
587953,02,機車,,07,西昌街,121.500816819,25.041139172
587954,02,機車,,07,西昌街,121.500812063,25.041121644
587955,02,機車,,07,西昌街,121.500821575,25.041156701
587956,02,機車,,07,西昌街,121.500809883,25.041113821
587957,02,機車,,07,西昌街,121.500711654,25.040006908
587960,02,機車,,07,西昌街,121.500712179,25.040015924
587967,02,機車,,07,西園路一段,121.499823095,25.039752847
587963,05,警車,,07,長沙街二段,121.502973762,25.040423688
587962,05,警車,,07,長沙街二段,121.503024103,25.040420534
587966,02,機車,,07,貴陽街二段,121.502598124,25.040032470
587965,02,機車,,07,貴陽街二段,121.502607037,25.040031020
587968,02,機車,,07,西園路一段,121.499807606,25.039514301
587969,02,機車,,07,西園路一段,121.499807240,25.039506603
587970,02,機車,,07,西園路一段,121.499806874,25.039498904
587971,02,機車,,07,西園路一段,121.499908201,25.039596809
587972,02,機車,,07,西園路一段,121.499907835,25.039589111
587973,02,機車,,07,西園路一段,121.499907469,25.039581412
587974,02,機車,,07,西園路一段,121.499907103,25.039573713
587975,02,機車,,07,西園路一段,121.499906737,25.039566015
587977,02,機車,,07,西昌街,121.500586784,25.039119316
587978,02,機車,,07,西昌街,121.500585277,25.039100802
587980,02,機車,,07,西昌街,121.500585721,25.039107437
587981,02,機車,,07,西昌街,121.500586164,25.039114073
587983,01,小型車,30,07,永福街,121.503724282,25.038511501
587984,02,機車,,07,廣州街,121.500704845,25.036688441
587985,02,機車,,07,廣州街,121.502021762,25.036558719
587986,02,機車,,07,廣州街,121.502030890,25.036558407
587987,02,機車,,07,三水街,121.500722324,25.036144397
587988,02,機車,,07,三水街,121.500714104,25.036144661
587989,01,小型車,56,07,昆明街,121.503384923,25.035612991
587990,01,小型車,66,07,昆明街,121.503522314,25.036283762
587991,02,機車,,07,昆明街,121.503676537,25.037048232
587992,02,機車,,07,昆明街,121.503678306,25.037057115
588000,02,機車,,07,開封街二段,121.504939157,25.047031949
587982,01,小型車,26,07,西昌街,121.500569179,25.038827694
588001,02,機車,,07,開封街二段,121.504880916,25.047046047
588002,02,機車,,07,開封街二段,121.504917317,25.047037236
588004,02,機車,,07,開封街二段,121.504946437,25.047030187
588005,02,機車,,07,開封街二段,121.504888196,25.047044284
588006,02,機車,,07,開封街二段,121.504924597,25.047035473
588007,02,機車,,07,開封街二段,121.504910037,25.047038998
588008,02,機車,,07,開封街二段,121.504902756,25.047040760
588009,02,機車,,07,開封街二段,121.504895476,25.047042522
588010,02,機車,,07,開封街二段,121.504931877,25.047033711
588027,02,機車,,07,開封街二段,121.505318187,25.047007957
588028,02,機車,,07,開封街二段,121.505310907,25.047009719
588029,02,機車,,07,開封街二段,121.505339266,25.047002849
588030,02,機車,,07,開封街二段,121.505331986,25.047004611
588031,02,機車,,07,開封街二段,121.505385367,25.046991391
588032,02,機車,,07,開封街二段,121.505407208,25.046986104
588033,02,機車,,07,開封街二段,121.505378087,25.046993153
588034,02,機車,,07,開封街二段,121.505363755,25.046996648
588035,02,機車,,07,開封街二段,121.505370807,25.046994915
588036,02,機車,,07,開封街二段,121.505414488,25.046984342
588037,02,機車,,07,開封街二段,121.505392647,25.046989629
588038,02,機車,,07,開封街二段,121.505399927,25.046987866
588039,02,機車,,07,開封街二段,121.505685791,25.046918124
588040,02,機車,,07,開封街二段,121.505721965,25.046909342
588041,02,機車,,07,開封街二段,121.505692844,25.046916391
588042,02,機車,,07,開封街二段,121.505707404,25.046912866
588043,02,機車,,07,開封街二段,121.505700124,25.046914628
588044,02,機車,,07,開封街二段,121.505714684,25.046911104
588050,02,機車,,07,開封街二段,121.505671183,25.046853137
588051,02,機車,,07,開封街二段,121.505685725,25.046849550
588052,02,機車,,07,開封街二段,121.505692996,25.046847757
588053,02,機車,,07,開封街二段,121.505700267,25.046845964
588054,02,機車,,07,開封街二段,121.505678453,25.046851344
588055,02,機車,,07,開封街二段,121.505663912,25.046854930
588056,07,小型車,20,07,開封街二段,121.504734491,25.047082316
588057,07,貨車裝卸專用,19,07,開封街二段,121.504990189,25.047019992
588058,02,機車,,07,開封街二段,121.506343835,25.046693153
588059,02,機車,,07,開封街二段,121.506394796,25.046680817
588060,02,機車,,07,開封街二段,121.506351115,25.046691390
588061,02,機車,,07,開封街二段,121.506387516,25.046682579
588062,02,機車,,07,開封街二段,121.506358396,25.046689628
588063,02,機車,,07,開封街二段,121.506329502,25.046696648
588064,02,機車,,07,開封街二段,121.506365675,25.046687866
588065,02,機車,,07,開封街二段,121.506380236,25.046684341
588066,02,機車,,07,開封街二段,121.506372955,25.046686104
588067,02,機車,,07,開封街二段,121.506336555,25.046694915
588068,02,機車,,07,開封街二段,121.506269413,25.046709882
588069,02,機車,,07,開封街二段,121.506298534,25.046702833
588070,02,機車,,07,開封街二段,121.506283973,25.046706357
588071,02,機車,,07,開封街二段,121.506291254,25.046704595
588072,02,機車,,07,開封街二段,121.506276693,25.046708119
588074,04,機車,,07,開封街二段,121.506812893,25.046580046
588075,02,機車,,07,開封街二段,121.506831017,25.046575630
588076,02,機車,,07,開封街二段,121.506860138,25.046568581
588077,02,機車,,07,開封街二段,121.506823737,25.046577392
588078,02,機車,,07,開封街二段,121.506852858,25.046570343
588079,02,機車,,07,開封街二段,121.506845577,25.046572105
588080,02,機車,,07,開封街二段,121.506838297,25.046573868
588081,02,機車,,07,開封街二段,121.507924434,25.046389789
588082,02,機車,,07,開封街二段,121.507948520,25.046383602
588083,02,機車,,07,開封街二段,121.507957587,25.046381445
588084,02,機車,,07,開封街二段,121.507966654,25.046379288
588085,02,機車,,07,開封街二段,121.507932778,25.046387816
588086,02,機車,,07,開封街二段,121.507941122,25.046385842
588087,02,機車,,07,開封街二段,121.507975720,25.046377132
588090,01,小型車,7,07,開封街二段,121.507322666,25.046456987
588091,02,機車,,07,漢口街二段,121.504222306,25.046344148
588092,02,機車,,07,漢口街二段,121.504231887,25.046341842
588093,02,機車,,07,漢口街二段,121.504203142,25.046348759
588094,02,機車,,07,漢口街二段,121.504241469,25.046339537
588095,02,機車,,07,漢口街二段,121.504212724,25.046346453
588088,01,小型車,6,07,開封街二段,121.507757750,25.046350873
588097,02,機車,,07,漢口街二段,121.504067664,25.046381267
588098,02,機車,,07,漢口街二段,121.504096410,25.046374351
588099,02,機車,,07,漢口街二段,121.504077246,25.046378962
588100,02,機車,,07,漢口街二段,121.504086828,25.046376656
588101,07,貨車裝卸專用,1,07,漢口街二段,121.503698697,25.046362114
588102,02,機車,,07,漢口街二段,121.504232683,25.046234695
588103,02,機車,,07,漢口街二段,121.504222588,25.046237104
588105,02,機車,,07,漢口街二段,121.505103391,25.046026952
588106,02,機車,,07,漢口街二段,121.505120742,25.046022877
588107,02,機車,,07,漢口街二段,121.505112066,25.046024914
588110,02,機車,,07,漢口街二段,121.505242774,25.045994320
588109,02,機車,,07,漢口街二段,121.505233126,25.045996559
588111,02,機車,,07,漢口街二段,121.505223718,25.045998964
588108,02,機車,,07,漢口街二段,121.505214176,25.046001249
588113,02,機車,,07,漢口街二段,121.505442160,25.045946508
588117,02,機車,,07,昆明街,121.505667919,25.046117949
588118,02,機車,,07,昆明街,121.505669995,25.046125035
588119,02,機車,,07,昆明街,121.505671705,25.046130690
588120,02,機車,,07,昆明街,121.505673781,25.046137776
588121,02,機車,,07,昆明街,121.505675857,25.046144862
588122,02,機車,,07,昆明街,121.505677933,25.046151948
588116,01,小型車,10,07,昆明街,121.505861843,25.046494161
588126,02,機車,,07,昆明街,121.505688803,25.046199556
588127,02,機車,,07,昆明街,121.505690879,25.046206642
588114,01,小型車,19,07,昆明街,121.506073424,25.047197085
588128,02,機車,,07,昆明街,121.505692955,25.046213727
588129,02,機車,,07,昆明街,121.505695031,25.046220813
588130,02,機車,,07,昆明街,121.505697106,25.046227899
588152,02,機車,,07,成都路,121.505168609,25.042896021
588153,02,機車,,07,成都路,121.505274209,25.042871372
588154,02,機車,,07,成都路,121.505255009,25.042875854
588163,02,機車,,07,成都路,121.505226209,25.042882576
588164,02,機車,,07,成都路,121.505235808,25.042880335
588165,02,機車,,07,成都路,121.505207009,25.042887057
588166,02,機車,,07,成都路,121.505264609,25.042873613
588168,02,機車,,07,成都路,121.505187808,25.042891539
588169,02,機車,,07,成都路,121.505245408,25.042878094
588170,02,機車,,07,成都路,121.505197408,25.042889298
588171,02,機車,,07,成都路,121.505216609,25.042884817
588172,02,機車,,07,成都路,121.505178209,25.042893780
588184,02,機車,,07,長沙街二段,121.505471771,25.040537543
588185,02,機車,,07,長沙街二段,121.505463673,25.040536083
588186,02,機車,,07,長沙街二段,121.505479869,25.040539004
588187,02,機車,,07,長沙街二段,121.505739717,25.040584573
588188,02,機車,,07,長沙街二段,121.505788305,25.040593334
588189,02,機車,,07,長沙街二段,121.505731619,25.040583114
588191,02,機車,,07,長沙街二段,121.505764011,25.040588954
588192,02,機車,,07,長沙街二段,121.505812599,25.040597714
588194,02,機車,,07,長沙街二段,121.505796403,25.040594794
588195,02,機車,,07,長沙街二段,121.505804501,25.040596254
588196,02,機車,,07,長沙街二段,121.505780207,25.040591874
588197,02,機車,,07,長沙街二段,121.505772109,25.040590414
588199,07,貨車裝卸專用,86,07,長沙街二段,121.505842623,25.040603405
588215,05,警車,,07,昆明街,121.503825195,25.037783398
588216,05,警車,,07,昆明街,121.503835200,25.037832158
588212,01,小型車,11,07,昆明街,121.504117157,25.039594461
588221,01,小型車,30,07,貴陽街二段,121.504065094,25.039798102
588222,01,小型車,31,07,貴陽街二段,121.504011372,25.039806700
588213,07,貨車裝卸專用,19,07,昆明街,121.503938146,25.038766773
588229,03,小型車,42,07,廣州街,121.504441050,25.036566405
588230,01,小型車,18,07,廣州街,121.503835799,25.036494188
588231,07,小型車,20,07,廣州街,121.504043227,25.036486014
588232,01,小型車,22,07,廣州街,121.504172111,25.036480833
588223,01,小型車,70,07,貴陽街二段,121.504886415,25.039598301
588228,07,裝卸貨車,13,07,貴陽街二段,121.505821940,25.039521517
588225,01,小型車,7,07,貴陽街二段,121.506546933,25.039404799
588226,01,小型車,6,07,貴陽街二段,121.506623350,25.039393220
588234,01,小型車,12,07,柳州街,121.504945106,25.036962509
588233,01,小型車,13,07,柳州街,121.504937389,25.036917919
588238,01,小型車,98,07,艋舺大道,121.503907772,25.033332240
588239,01,小型車,99,07,艋舺大道,121.503958605,25.033329045
588240,01,小型車,101,07,和平西路二段190巷,121.504477181,25.033486417
588256,02,機車,,07,開封街二段,121.508161012,25.046256549
588257,02,機車,,07,開封街二段,121.508151357,25.046258857
588258,02,機車,,07,開封街二段,121.508180322,25.046251934
588259,02,機車,,07,開封街二段,121.508189978,25.046249627
588260,02,機車,,07,開封街二段,121.508170667,25.046254242
588263,02,機車,,07,開封街二段,121.508931220,25.046075106
588264,02,機車,,07,漢口街二段,121.508235190,25.045392774
588265,02,機車,,07,漢口街二段,121.508227230,25.045394662
588261,03,身心障礙專用(汽,03,07,開封街二段,121.508423492,25.046195177
588262,07,小型車,04,07,開封街二段,121.508362893,25.046209833
588272,02,機車,,07,漢口街二段,121.508243151,25.045390886
588273,02,機車,,07,漢口街二段,121.508219270,25.045396551
588274,02,機車,,07,漢口街二段,121.508267031,25.045385221
588275,02,機車,,07,漢口街二段,121.508211310,25.045398439
588276,02,機車,,07,漢口街二段,121.508251111,25.045388997
588277,02,機車,,07,漢口街二段,121.508259071,25.045387109
588278,02,機車,,07,漢口街二段,121.508195390,25.045402216
588280,02,機車,,07,漢口街二段,121.508203350,25.045400328
588281,02,機車,,07,漢口街二段,121.508187430,25.045404104
588282,02,機車,,07,漢口街二段,121.508179470,25.045405993
588283,02,機車,,07,漢口街二段,121.508171510,25.045407881
588449,02,機車,,07,長順街,121.491717046,25.030854600
